ANO,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2022,TARJA
2023,LOSARTANA POTÁSSICA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500606118310,1002900070074,7897337706384,    -     ,    -     ,COZAAR,50 MG COM REV CT BL AL PVC/PE/PVDC BCO OPC X 30,C9C - ANTAGONISTAS DA ANGIOTENSINA II PUROS,Novo,Regulado,"37,72","37,72","42,86","45,45","45,45",,"45,72","45,72","46,00","46,00","46,57","47,15","47,75","48,36",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (**)
2023,LOSARTANA POTÁSSICA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500605111312,1002900070082,7897337708463,    -     ,    -     ,COZAAR,50 MG COM REV CT BL AL PVC/PE/PVDC BCO OPC X 15,C9C - ANTAGONISTAS DA ANGIOTENSINA II PUROS,Novo,Regulado,"26,93","26,93","30,60","32,45","32,45",,"32,64","32,64","32,84","32,84","33,25","33,66","34,09","34,53",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,SINVASTATINA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503103117319,1002900120039,7897337701419,    -     ,    -     ,ZOCOR,20 MG COM REV CT BL AL PVC/PE/PVDC INC X 30 ,"C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA",Novo,Regulado,"84,17","84,17","95,65","101,41","101,41",,"102,02","102,02","102,65","102,65","103,91","105,21","106,54","107,91",Não,Não,Sim,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,SINVASTATINA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503104113317,1002900120160,7897337705769,    -     ,    -     ,ZOCOR,40 MG COM REV CT BL AL PVC/PE/PVDC INC X 10,"C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA",Novo,Regulado,"38,16","38,16","43,36","45,98","45,98",,"46,25","46,25","46,54","46,54","47,11","47,70","48,30","48,92",Não,Não,Sim,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,SINVASTATINA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503106116313,1002900120357,7897337705776,    -     ,    -     ,ZOCOR,80 MG COM REV CT BL AL PVC/PE/PVDC INC X 10   ,"C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA",Novo,Regulado,"38,16","38,16","43,36","45,98","45,98",,"46,25","46,25","46,54","46,54","47,11","47,70","48,30","48,92",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,SINVASTATINA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503102110310,1002900120403,7897337705752,    -     ,    -     ,ZOCOR,10 MG COM REV CT BL AL PVC/PE/PVDC INC X 30,"C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA",Novo,Regulado,"67,00","67,00","76,14","80,72","80,72",,"81,21","81,21","81,71","81,71","82,72","83,75","84,81","85,90",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,LOSARTANA POTÁSSICA;HIDROCLOROTIAZIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525512070015103,1002900130018,7897337708517,    -     ,    -     ,HYZAAR,"50 MG + 12,5 MG COM REV OR CT BL AL PLAS BCO OPC X 15",C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Novo,Regulado,"21,72","21,72","24,68","26,17","26,17",,"26,33","26,33","26,49","26,49","26,81","27,15","27,49","27,85",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,LOSARTANA POTÁSSICA;HIDROCLOROTIAZIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501202118317,1002900130026,7897337709354,    -     ,    -     ,HYZAAR,"50 MG + 12,5 MG COM REV OR CT BL AL PLAS BCO OPC X 30",C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Novo,Regulado,"43,44","43,44","49,36","52,34","52,34",,"52,65","52,65","52,98","52,98","53,63","54,30","54,99","55,69",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha
2023,LOSARTANA POTÁSSICA;HIDROCLOROTIAZIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525512070015203,1002900130034,7897337708524,    -     ,    -     ,HYZAAR,100 MG + 25 MG COM REV OR CT BL AL PLAS BCO OPC X 15,C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Novo,Regulado,"35,82","35,82","40,70","43,16","43,16",,"43,42","43,42","43,68","43,68","44,22","44,78","45,34","45,92",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,LOSARTANA POTÁSSICA;HIDROCLOROTIAZIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501201111319,1002900130042,7897337707404,    -     ,    -     ,HYZAAR,100 MG + 25 MG COM REV OR CT BL AL PLAS BCO OPC X 30,C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Novo,Regulado,"71,65","71,65","81,42","86,33","86,33",,"86,85","86,85","87,38","87,38","88,46","89,56","90,70","91,86",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha
2023,BENZOATO DE RIZATRIPTANA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501401110219,1002900140064,7897337702089,    -     ,    -     ,MAXALT,10 MG COM CT BL AL AL X 2,N2C1 - ANTIENXAQUECOSOS TRIPTÂNICOS,Novo,Regulado,"21,10","21,10","23,98","25,42","25,42",,"25,58","25,58","25,73","25,73","26,05","26,38","26,71","27,05",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha
2023,CILASTATINA SÓDICA;IMIPENÉM MONOIDRATADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502206151317,1002900260094,7897337703598,    -     ,    -     ,TIENAM,500 MG + 500 MG PO INJ IV CT 25 FA VD INC,J1P2 - CARBAPENEMES E PENEMES,Novo,Regulado,"3839,05","3839,05","4362,56","4625,36","4625,36",,"4653,39","4653,39","4681,77","4681,77","4739,57","4798,81","4859,56","4921,86",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,CLORIDRATO DE DORZOLAMIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502401173413,1002900270014,7897337705813,    -     ,    -     ,TRUSOPT,20 MG/ML SOL OFT CT FR PLAS TRANS X 5 ML,S1E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo,Regulado,"71,00","71,00","80,68","85,54","85,54",,"86,06","86,06","86,59","86,59","87,65","88,75","89,87","91,03",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,FINASTERIDA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501802115319,1002900280044,7897337707077,    -     ,    -     ,PROSCAR,5 MG COM REV CT BL AL PLAS INC X 30,G4C3 - BPH INIBIDORES DA 5-ALFA TESTOSTERONA REDUTASE (5-ARI) PUROS,Novo,Regulado,"214,73","214,73","244,01","258,71","258,71",,"260,28","260,28","261,87","261,87","265,10","268,41","271,81","275,29",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,VÍRUS DA HEPATITE A PURIFICADO INATIVADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502501151411,1002900300010,7897337701617,    -     ,    -     ,VAQTA,"25 U SUS INJ IM CT 1 FA VD INC X 0,5 ML",J7E4 - VACINA PARA HEPATITE,Novo,Regulado,"68,83","68,83","78,22","82,93","82,93",,"83,43","83,43","83,94","83,94","84,98","86,04","87,13","88,24",Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha (**)
2023,VÍRUS DA HEPATITE A PURIFICADO INATIVADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502502158411,1002900300037,7897337701600,    -     ,    -     ,VAQTA,"50 U SUS INJ IM CT 1 FA VD INC X 1,0 ML",J7E4 - VACINA PARA HEPATITE,Novo,Regulado,"102,36","102,36","116,32","123,33","123,33",,"124,07","124,07","124,83","124,83","126,37","127,95","129,57","131,23",Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha (**)
2023,VÍRUS DA HEPATITE A PURIFICADO INATIVADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525513100016103,1002900300061,7897337711449,    -     ,    -     ,VAQTA,"50 U SUS INJ IM CT 10 FA VD INC X 1,0 ML",J7E4 - VACINA PARA HEPATITE,Novo,Regulado,"1023,46","1023,46","1163,02","1233,08","1233,08",,"1240,56","1240,56","1248,12","1248,12","1263,53","1279,33","1295,52","1312,13",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,MALEATO DE ENALAPRIL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501904112319,1002900310490,7897337705899,    -     ,    -     ,RENITEC,5 MG COM CT BL AL/AL X 30,C9A - INIBIDORES DA ECA PUROS,Novo,Regulado,"22,84","22,84","25,95","27,52","27,52",,"27,68","27,68","27,85","27,85","28,20","28,55","28,91","29,28",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,MALEATO DE ENALAPRIL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501901113314,1002900310504,7897337705882,    -     ,    -     ,RENITEC,10 MG COM CT BL AL/AL X 30,C9A - INIBIDORES DA ECA PUROS,Novo,Regulado,"14,70","14,70","16,70","17,71","17,71",,"17,82","17,82","17,93","17,93","18,15","18,38","18,61","18,85",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,MALEATO DE ENALAPRIL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525501903116310,1002900310512,7897337705868,    -     ,    -     ,RENITEC,20 MG COM CT BL AL/AL X 30,C9A - INIBIDORES DA ECA PUROS,Novo,Regulado,"44,86","44,86","50,98","54,05","54,05",,"54,38","54,38","54,71","54,71","55,38","56,08","56,78","57,51",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,MALEATO ÁCIDO DE TIMOLOL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502304178317,1002900320089,7897337702225,    -     ,    -     ,TIMOPTOL,"0,5% SOL OFT CT FR PLAS OPC GOT X 5 ML",S1E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo,Regulado,"45,30","45,30","51,48","54,58","54,58",,"54,91","54,91","55,24","55,24","55,93","56,63","57,34","58,08",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,MALEATO ÁCIDO DE TIMOLOL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525502303171319,1002900320127,7897337705837,    -     ,    -     ,TIMOPTOL,"0,5% SOL OFT CT FR PLAS OPC GOT OCUMETRO X 5 ML",S1E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo,Regulado,"13,14","13,14","14,93","15,83","15,83",,"15,93","15,93","16,02","16,02","16,22","16,43","16,63","16,85",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,ETORICOXIBE,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500202114216,1002900350018,7897337704960,    -     ,    -     ,ARCOXIA,60 MG COM REV CT BL AL AL X 7,M1A3 - COXIBS,Novo,Regulado,"42,29","42,29","48,06","50,95","50,95",,"51,26","51,26","51,57","51,57","52,21","52,86","53,53","54,22",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha sob restrição
2023,ETORICOXIBE,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500203110214,1002900350026,7897337704977,    -     ,    -     ,ARCOXIA,60 MG COM REV CT BL AL AL X 14 ,M1A3 - COXIBS,Novo,Regulado,"83,24","83,24","94,59","100,29","100,29",,"100,90","100,90","101,51","101,51","102,77","104,05","105,37","106,72",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha sob restrição
2023,ETORICOXIBE,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500204117212,1002900350042,7897337704984,    -     ,    -     ,ARCOXIA,90 MG COM REV CT  BL AL AL X 7,M1A3 - COXIBS,Novo,Regulado,"47,16","47,16","53,59","56,82","56,82",,"57,16","57,16","57,51","57,51","58,22","58,95","59,70","60,46",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha sob restrição
2023,ETORICOXIBE,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500205113210,1002900350050,7897337705004,    -     ,    -     ,ARCOXIA,90 MG COM REV CT BL AL AL X 14,M1A3 - COXIBS,Novo,Regulado,"92,78","92,78","105,43","111,78","111,78",,"112,46","112,46","113,15","113,15","114,54","115,98","117,44","118,95",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha sob restrição
2023,ETORICOXIBE,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525513120016303,1002900350107,7897337710015,    -     ,    -     ,ARCOXIA,90 MG COM REV CT BL AL AL X 2,M1A3 - COXIBS,Novo,Regulado,"13,45","13,45","15,28","16,20","16,20",,"16,30","16,30","16,40","16,40","16,60","16,81","17,03","17,24",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha sob restrição
2023,EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525500902116319,1002900760038,7897337704120,    -     ,    -     ,EZETROL,10 MG COM CT BL AL PLAS TRANS X 30,C10A9 - TODOS OUTROS REGULADORES DE COLESTEROL E TRIGLICERÍDEOS,Novo,Regulado,"129,30","129,30","146,93","155,78","155,78",,"156,73","156,73","157,68","157,68","159,63","161,63","163,67","165,77",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,HIDROCLOROTIAZIDA;LISINOPRIL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503301113311,1002901310028,7897337702430,    -     ,    -     ,PRINZIDE,"10 MG / 12,5 MG COM CT 3 BL AL PLAS INC X 10",C9B1 - INIBIDORES DA ECA ASSOCIADOS A ANTI-HIPERTERSIVOS (C2) E/OU DIURÉTICOS (C3),    -     ,Regulado,"61,72","61,72","70,14","74,36","74,36",,"74,81","74,81","75,27","75,27","76,20","77,15","78,13","79,13",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525516020019503,1002901350062,7897337714488,    -     ,    -     ,VYTORIN,10MG + 20 MG COM CT BL PVC BRANCO ACLAR AL X 30,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"114,37","114,37","129,97","137,80","137,80",,"138,63","138,63","139,48","139,48","141,20","142,96","144,77","146,63",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503403110212,1002901350070,7897337706162,    -     ,    -     ,VYTORIN,10MG + 20 MG COM CT BL PVC BRANCO ACLAR AL X 14,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"53,38","53,38","60,66","64,31","64,31",,"64,70","64,70","65,10","65,10","65,90","66,73","67,57","68,44",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503404117210,1002901350089,7897337706179,    -     ,    -     ,VYTORIN,10MG + 20 MG COM CT BL PVC BRANCO ACLAR AL X 28 ,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"106,77","106,77","121,33","128,64","128,64",,"129,42","129,42","130,21","130,21","131,81","133,46","135,15","136,88",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525516020019603,1002901350100,7897337714495,    -     ,    -     ,VYTORIN,10MG + 40 MG COM CT BL PVC BRANCO ACLAR AL X 30,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"200,34","200,34","227,66","241,37","241,37",,"242,84","242,84","244,32","244,32","247,33","250,43","253,59","256,85",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503405113219,1002901350119,7897337706186,    -     ,    -     ,VYTORIN,10MG + 40 MG COM CT BL PVC BRANCO ACLAR AL X 14,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"93,48","93,48","106,23","112,63","112,63",,"113,31","113,31","114,00","114,00","115,41","116,85","118,33","119,85",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503406111211,1002901350127,7897337706193,    -     ,    -     ,VYTORIN,10MG + 40 MG COM CT BL PVC BRANCO ACLAR AL X 28 ,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"187,03","187,03","212,53","225,34","225,34",,"226,70","226,70","228,09","228,09","230,90","233,79","236,75","239,78",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503407116215,1002901350161,7897337703314,    -     ,    -     ,VYTORIN,10MG + 80 MG COM CT BL PVC BRANCO ACLAR AL X 28,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"190,74","190,74","216,75","229,81","229,81",,"231,20","231,20","232,61","232,61","235,48","238,43","241,44","244,54",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503402114214,1002901350240,7897337706155,    -     ,    -     ,VYTORIN,10MG + 10 MG COM CT BL AL AL X 28,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"106,77","106,77","121,33","128,64","128,64",,"129,42","129,42","130,21","130,21","131,81","133,46","135,15","136,88",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,SINVASTATINA;EZETIMIBA,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525516020019403,1002901350259,7897337714471,    -     ,    -     ,VYTORIN,10MG + 10 MG COM CT BL AL AL X 30,C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA,Novo,Regulado,"114,37","114,37","129,97","137,80","137,80",,"138,63","138,63","139,48","139,48","141,20","142,96","144,77","146,63",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha
2023,LISINOPRIL,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503802112413,1002901360017,7897337702393,    -     ,    -     ,PRINIVIL,10 MG COM CT BL AL PLAS INC X 30 ,C9A - INIBIDORES DA ECA PUROS,    -     ,Regulado,"88,58","88,58","100,66","106,72","106,72",,"107,37","107,37","108,02","108,02","109,36","110,73","112,13","113,56",Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (**)
2023,FOSFATO DE SITAGLIPTINA MONOIDRATADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503701111217,1002901720031,7897337706711,    -     ,    -     ,JANUVIA,25 MG COM REV CT BL AL PVC/PE/PVDC X 28 ,A10N1 - ANTIDIABÉTICOS INIBIDORES DPP-IV  PUROS,Novo,Regulado,"47,70","47,70","54,20","57,47","57,47",,"57,82","57,82","58,17","58,17","58,89","59,63","60,38","61,15",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha
2023,FOSFATO DE SITAGLIPTINA MONOIDRATADO,45.987.013/0001-34,ORGANON FARMACÊUTICA LTDA.,525503704110211,1002901720064,7897337706605,    -     ,    -     ,JANUVIA,50 MG COM REV CT BL AL PVC/PE/PVDC X 28,A10N1 - ANTIDIABÉTICOS INIBIDORES DPP-IV  PUROS,Novo,Regulado,"95,36","95,36","108,36","114,89","114,89",,"115,59","115,59","116,29","116,29","117,73","119,20","120,71","122,26",Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha
