ANO,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2019,TARJA
2020,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204409138316,1055302000367,7891158042423,    -     ,    -     ,KLARICID,50 MG/ML GRAN SUS PED CT FR PLAS OPC X 60 ML + SER DOS + ADAPT,J01F0 - MACROLIDEOS E SIMILARES,Novo,Regulado,"96,06","96,06","109,16","115,73","115,73",,"116,44","116,44","117,15","117,15",,"120,08",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (*)
2020,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204501115319,1055302000154,7891158028526,    -     ,    -     ,KLARICID,500 MG COM LIB PROL CT BL AL PLAS TRANS X 10,J01F0 - MACROLIDEOS E SIMILARES,Novo,Regulado,"115,45","115,45","131,19","139,10","139,10",,"139,94","139,94","140,79","140,79",,"144,31",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (*)
2020,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204502111317,1055302000261,7891158038860,    -     ,    -     ,KLARICID,500 MG COM LIB PROL CT BL AL PLAS TRANS X 7,J01F0 - MACROLIDEOS E SIMILARES,Novo,Regulado,"80,01","80,01","90,92","96,40","96,40",,"96,98","96,98","97,57","97,57",,"100,01",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (*)
2020,ESTAZOLAM,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500205801112313,1055300450578,7891158000195,    -     ,    -     ,NOCTAL,2 MG COM CT BL AL PLAS INC X 20,N05B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,Novo,Regulado,"12,57","12,57","14,28","15,14","15,14",,"15,24","15,24","15,33","15,33",,"15,71",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja  Preta
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207401111413,1055303290105,7896255716970,    -     ,    -     ,SYNTHROID,100 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"22,89","22,89","26,01","27,58","27,58",,"27,75","27,75","27,91","27,91",,"28,61",,,Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207403114411,1055303290121,7896255700283,    -     ,    -     ,SYNTHROID,112 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"23,94","23,94","27,20","28,84","28,84",,"29,02","29,02","29,20","29,20",,"29,93",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207404110418,1055303290148,7896255700054,    -     ,    -     ,SYNTHROID,125 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"25,11","25,11","28,53","30,25","30,25",,"30,44","30,44","30,62","30,62",,"31,39",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207406113414,1055303290164,7896255716987,    -     ,    -     ,SYNTHROID,150 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"27,06","27,06","30,75","32,60","32,60",,"32,80","32,80","33,00","33,00",,"33,82",,,Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207408116410,1055303290180,7896255700245,    -     ,    -     ,SYNTHROID,175 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"29,75","29,75","33,81","35,84","35,84",,"36,06","36,06","36,28","36,28",,"37,19",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207409112419,1055303290202,7896255700252,    -     ,    -     ,SYNTHROID,200 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"32,76","32,76","37,23","39,47","39,47",,"39,71","39,71","39,95","39,95",,"40,95",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207410110416,1055303290229,7896255716949,    -     ,    -     ,SYNTHROID,25 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"17,40","17,40","19,77","20,96","20,96",,"21,09","21,09","21,22","21,22",,"21,75",,,Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207412113412,1055303290040,7896255716956,    -     ,    -     ,SYNTHROID,50 MCG COM CT BL AL AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"19,73","19,73","22,42","23,77","23,77",,"23,92","23,92","24,06","24,06",,"24,66",,,Não,Não,Sim,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207414116419,1055303290067,7896255716963,    -     ,    -     ,SYNTHROID,75 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"22,12","22,12","25,14","26,65","26,65",,"26,81","26,81","26,98","26,98",,"27,65",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207416119415,1055303290083,7896255700276,    -     ,    -     ,SYNTHROID,88 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"22,50","22,50","25,57","27,11","27,11",,"27,27","27,27","27,44","27,44",,"28,12",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207417115316,1055303290024,7896255762205,    -     ,    -     ,SYNTHROID,137 MCG COM CT BL AL AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo,Regulado,"26,12","26,12","29,68","31,47","31,47",,"31,66","31,66","31,85","31,85",,"32,65",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208604113311,1055303090033,7896255764384,    -     ,    -     ,RITMONORM,300 MG COM REV CT BL AL PLAS OPC X 30 ,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo,Regulado,"63,96","63,96","72,68","77,06","77,06",,"77,53","77,53","78,00","78,00",,"79,95",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208605111312,1055303090114,7896255764490,    -     ,    -     ,RITMONORM,300 MG COM REV CT BL AL PLAS OPC X 10 ,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo,Regulado,"21,30","21,30","24,20","25,66","25,66",,"25,82","25,82","25,98","25,98",,"26,62",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2020,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208606116318,1055303090327,7896255764858,    -     ,    -     ,RITMONORM,300 MG COM REV CT BL AL PLAS OPC X 60 ,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo,Regulado,"127,94","127,94","145,39","154,14","154,14",,"155,08","155,08","156,02","156,02",,"159,93",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2020,GLICINATO SÓDICO DE TEOFILINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208701119310,1055303050104,7896255717717,    -     ,    -     ,TEOLONG,100 MG CAP GEL MICROG CT BL AL PLAS AMB X 30,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Novo,Regulado,"11,18","11,18","12,70","13,47","13,47",,"13,55","13,55","13,63","13,63",,"13,97",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2020,GLICINATO SÓDICO DE TEOFILINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208702115319,1055303050112,7896255717724,    -     ,    -     ,TEOLONG,200 MG CAP GEL MICROG CT BL AL PLAS AMB X 30,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Novo,Regulado,"17,73","17,73","20,15","21,36","21,36",,"21,49","21,49","21,62","21,62",,"22,16",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2020,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209002117317,1055302030207,7896255762991,    -     ,    -     ,DEPAKOTE,500 MG COM REV LIB PROL CT  BL AL PLAS TRANS X 30,N03A0 - ANTIEPILÉPTICOS,Novo,Regulado,"63,10","63,10","71,70","76,02","76,02",,"76,48","76,48","76,95","76,95",,"78,88",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (*)
2020,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209003113315,1055302030304,7896255764360,    -     ,    -     ,DEPAKOTE,500 MG COM REV LIB PROL CT BL AL PLAS TRANS X 6,N03A0 - ANTIEPILÉPTICOS,Novo,Regulado,"12,59","12,59","14,31","15,17","15,17",,"15,26","15,26","15,35","15,35",,"15,74",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (*)
2020,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209004111316,1055302030363,7896255762465,    -     ,    -     ,DEPAKOTE,250 MG COM REV LIB PROL CT BL AL PLAS TRANS X 30,N03A0 - ANTIEPILÉPTICOS,Novo,Regulado,"31,51","31,51","35,81","37,96","37,96",,"38,19","38,19","38,43","38,43",,"39,39",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha (*)
2020,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209005116311,1055302030339,7896255764353,    -     ,    -     ,DEPAKOTE,250 MG COM REV LIB PROL CT BL AL PLAS TRANS X 6 ,N03A0 - ANTIEPILÉPTICOS,Novo,Regulado,"6,25","6,25","7,10","7,53","7,53",,"7,58","7,58","7,62","7,62",,"7,81",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha (*)
2020,VALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209201152317,1055303300021,7896255764902,    -     ,    -     ,DEPACON (PORT 344/98 LISTA C-1),100MG/ML SOL INJ CT 10 FA VD INC X 5ML,N03A0 - ANTIEPILÉPTICOS,Novo,Regulado,"127,19","127,19","144,53","153,24","153,24",,"154,17","154,17","155,11","155,11",,"158,99",,,Não,Não,Não,Não,,Positiva,,Não,Tarja  Vermelha
2020,NICOTINATO DE BENZILA;HEPARINA SÓDICA SUÍNA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209401161417,1055303330026,7896255717861,    -     ,    -     ,TROMBOFOB,"50 UI/G +2,067 MG/G POM DERM CT BG AL X 40 G",C05B0 - TERAPIA ANTIVARICOSA TÓPICA,Biológico,Regulado,"9,03","10,11","11,68","12,49","10,88",,"12,58","10,94","12,67","11,01",,"13,04",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Venda Livre
2020,HEPARINA SÓDICA SUÍNA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209501164418,1055303230013,7896255717885,    -     ,    -     ,TROMBOFOB GEL,200 UI/G GL TOP CT BG AL X 40 G  ,C05B0 - TERAPIA ANTIVARICOSA TÓPICA,Biológico,Regulado,"9,74","10,91","12,61","13,48","11,74",,"13,58","11,81","13,67","11,88",,"14,07",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre
2020,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209901162412,1055303080135,7896255764506,    -     ,    -     ,IRUXOL MONO,"1,2 U/G POM DERM CT 50 BG AL X 30 G ",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"2175,29","2436,32","2815,38","3010,63","2620,82",,"3031,66","2636,71","3052,98","2652,79",,"3141,37",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre
2020,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209902169410,1055303080143,7896255765619,    -     ,    -     ,IRUXOL MONO,"1,2 U/G POM DERM CT BG AL X 15 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"27,84","31,18","36,03","38,53","33,54",,"38,80","33,74","39,07","33,95",,"40,20",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre
2020,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209903165419,1055303080062,7896255763172,    -     ,    -     ,IRUXOL MONO,"1,2 U/G POM DERM CT BG AL X 30 G ",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"43,46","48,68","56,25","60,16","52,37",,"60,58","52,68","61,00","53,01",,"62,77",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre
2020,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030005,1055303420017,7896255766050,    -     ,    -     ,PEDIALYTE 45 ZINCO,SOL OR FR PLAS OPC X 500 ML (SABOR MAÇÃ),A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Liberado,"11,38","12,75","14,73","15,76","13,72",,"15,87","13,80","15,98","13,88",,"16,44",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Venda Livre
