ANO,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2018,TARJA
2019,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500202603115311,1055302030371,7896255763233,,,DEPAKOTE SPRINKLE,125 MG CAP GEL MCGRAN CT FR VD AMB X 60,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"39,75","39,75","45,17","47,89","47,89",,"48,18","48,18","48,47","48,47",,"49,68",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLORIDRATO DE VERAPAMIL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500202701117319,1055302670060,7896255713153,,,DILACORON,120 MG COM REV RETARD CT BL AL PLAS INC X 20,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo,Regulado,"35,1","35,1","39,88","42,28","42,28",,"42,54","42,54","42,8","42,8",,"43,87",,,Não,Não,Não,,,POSITIVA,,Não,Tarja Vermelha
2019,CLORIDRATO DE VERAPAMIL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500202705112311,1055302670087,7896255713160,,,DILACORON,80MG COM REV CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo,Regulado,"27,65","27,65","31,42","33,31","33,31",,"33,52","33,52","33,72","33,72",,"34,56",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500203601167312,1055302590075,7896255702218,,,GYNO IRUXOL,"0,6 UI/G + 10 MG/G POM GIN CT BG AL X 30 G + APLIC",G01C0 - ANTIBIOTICOS GINECOLÓGICOS,Novo (Referência),Regulado,"27,52","30,82","35,61","38,08","33,15",,"38,35","33,35","38,62","33,56",,"39,74",,,Não,Não,Não,,,NEGATIVA,,Sim,Tarja Vermelha
2019,COLAGENASE;CLORANFENICOL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204201162311,1055302590105,7896255765947,,,IRUXOL,POM DERM CT 50 BG AL X 30 G,D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Novo (Referência),Regulado,"1675,37","1876,41","2168,36","2318,73","2018,51",,"2334,93","2030,75","2351,35","2043,13",,"2419,43",,,Sim,Não,Não,,,NEGATIVA,,Sim,Tarja Vermelha
2019,COLAGENASE;CLORANFENICOL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204202169311,1055302590059,7896255713399,,,IRUXOL,"0,6 U/G + 0,01 G POM DERM CT BG AL X 15 G + ESPATULA",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Novo (Referência),Regulado,"21,64","24,24","28,02","29,96","26,08",,"30,17","26,24","30,38","26,4",,"31,26",,,Não,Não,Não,,,NEGATIVA,,Não,Tarja Vermelha
2019,COLAGENASE;CLORANFENICOL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204203165318,1055302590032,7896255713368,,,IRUXOL,"0,6 U/G + 0,01 G POM DERM CT BG AL X 30 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Novo (Referência),Regulado,"33,81","37,87","43,76","46,79","40,73",,"47,12","40,98","47,45","41,23",,"48,82",,,Não,Não,Não,,,NEGATIVA,,Sim,Tarja Vermelha
2019,COLAGENASE;CLORANFENICOL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204207160310,1055302590024,7896255765466,,,IRUXOL,"0,6 U/G + 0,01 G POM DERM CT BG AL X 15 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Novo (Referência),Regulado,"21,64","24,24","28,02","29,96","26,08",,"30,17","26,24","30,38","26,4",,"31,26",,,Não,Não,Não,,,NEGATIVA,,Sim,Tarja Vermelha
2019,COLAGENASE;CLORANFENICOL,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204208167319,1055302590040,7896255765473,,,IRUXOL,"0,6 U/G + 0,01 G POM DERM CT BG AL X 50 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Novo (Referência),Regulado,"57,26","64,13","74,11","79,25","68,98",,"79,8","69,4","80,36","69,83",,"82,69",,,Não,Não,Não,,,NEGATIVA,,Sim,Tarja Vermelha
2019,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204405159319,1055302000138,7891158021206,,,KLARICID,500 MG PO LIOF INJ CT FA VD INC X CAPAC 10 ML,J01F0 - MACROLIDEOS E SIMILARES,Novo (Referência),Regulado,"160,69","160,69","182,6","193,6","193,6",,"194,77","194,77","195,96","195,96",,"200,86",,,Sim,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204408131318,1055302000359,7891158042430,,,KLARICID,25 MG/ML GRAN SUS PED CT FR PLAS OPC X 60 ML + SER DOS + ADAPT,J01F0 - MACROLIDEOS E SIMILARES,Novo (Referência),Regulado,"51,28","51,28","58,28","61,79","61,79",,"62,16","62,16","62,54","62,54",,"64,1",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204409138316,1055302000367,7891158042423,,,KLARICID,50 MG/ML GRAN SUS PED CT FR PLAS OPC X 60 ML + SER DOS + ADAPT,J01F0 - MACROLIDEOS E SIMILARES,Novo (Referência),Regulado,"96,06","96,06","109,16","115,74","115,74",,"116,44","116,44","117,15","117,15",,"120,08",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204501115319,1055302000154,7891158028526,,,KLARICID UD,500 MG COM LIB PROL CT BL AL PLAS INC X 10,J01F0 - MACROLIDEOS E SIMILARES,Novo (Referência),Regulado,"115,45","115,45","131,19","139,09","139,09",,"139,94","139,94","140,79","140,79",,"144,31",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLARITROMICINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500204502111317,1055302000261,7891158038860,,,KLARICID UD,500 MG COM LIB PROL CT BL AL PLAS INC X 7,J01F0 - MACROLIDEOS E SIMILARES,Novo (Referência),Regulado,"80,01","80,01","90,92","96,39","96,39",,"96,98","96,98","97,57","97,57",,"100,01",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,ACETATO DE LEUPRORRELINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500205101153319,1055301830021,7891158000515,,,LUPRON,"5,0 MG/ML SOL INJ PT PLAS OPC  FA VD INC X 2,8 ML + 14 SER",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Novo,Regulado,"566,36","566,36","643,59","682,36","682,36",,"686,49","686,49","690,68","690,68",,"707,95",,,Não,Sim,Sim,,,POSITIVA,,Não,Tarja Vermelha
2019,ESTAZOLAM,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500205801112313,1055300450578,7891158000195,,,NOCTAL,2 MG COM CT BL AL PLAS INC X 20,N05B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,Novo (Referência),Regulado,"12,57","12,57","14,28","15,15","15,15",,"15,24","15,24","15,33","15,33",,"15,71",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Preta
2019,LEVOTIROXINA SÓDICA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500207417115316,1055303290024,7896255762205,,,SYNTHROID,137 MCG COM CT BL AL/AL X 30,H03A0 - PREPARAÇÕES PARA TIREOIDE,Novo (Referência),Regulado,"26,12","26,12","29,68","31,47","31,47",,"31,66","31,66","31,85","31,85",,"32,65",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,ADALIMUMABE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208201159216,1055302940025,7891158051623,,,HUMIRA,"40MG SOL INJ CT 2 BL X SER X 0,8 ML + ENV LENÇO COM ALCOOL ",L04B0 - PRODUTOS ANTI-TNF( FATOR DE NECROSE TUMORAL),Biológicos,Regulado,"6573,63","6573,63","7470,03","7920,04","7920,04",,"7968,03","7968,03","8016,62","8016,62",,"8217,04",,,Não,Sim,Sim,,,POSITIVA,,Não,Tarja Vermelha
2019,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208604113311,1055303090033,7896255764384,,,RITMONORM,300 MG COM REV CT BL AL PLAS AMB X 30,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo (Referência),Regulado,"63,96","63,96","72,68","77,06","77,06",,"77,53","77,53",78,78,,"79,95",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208605111312,1055303090114,7896255764490,,,RITMONORM,300 MG COM REV CT BL AL PLAS AMB X 10 ,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo (Referência),Regulado,"21,3","21,3","24,2","25,66","25,66",,"25,81","25,81","25,97","25,97",,"26,62",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,CLORIDRATO DE PROPAFENONA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208606116318,1055303090327,7896255764858,,,RITMONORM,300 MG COM REV CT BL AL PLAS AMB X 60,C01B0 - ANTIARRÍTMICOS CARDÍACOS,Novo (Referência),Regulado,"127,94","127,94","145,38","154,14","154,14",,"155,07","155,07","156,02","156,02",,"159,92",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,TEOFILINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208701119310,1055303050104,7896255717717,,,TEOLONG,100 MG CAP GEL MICROG CT BL AL PLAS AMB X 30,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Novo (Referência),Regulado,"11,18","11,18","12,71","13,48","13,48",,"13,56","13,56","13,64","13,64",,"13,98",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,TEOFILINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500208702115319,1055303050112,7896255717724,,,TEOLONG,200 MG CAP GEL MICROG CT BL AL PLAS AMB X 30,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Novo (Referência),Regulado,"17,73","17,73","20,15","21,36","21,36",,"21,49","21,49","21,62","21,62",,"22,16",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209002117317,1055302030207,7896255762991,,,DEPAKOTE ER,500 MG COM REV LIB PROL CT  BL AL PLAS INC X 30,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"63,1","63,1","71,7","76,02","76,02",,"76,48","76,48","76,95","76,95",,"78,87",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209003113315,1055302030304,7896255764360,,,DEPAKOTE ER,500 MG COM REV LIB PROL CT BL AL PLAS INC X 6,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"12,59","12,59","14,3","15,17","15,17",,"15,26","15,26","15,35","15,35",,"15,73",,,Não,Não,Não,,,POSITIVA,,Não,Tarja Vermelha
2019,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209004111316,1055302030363,7896255762465,,,DEPAKOTE ER,250 MG COM REV LIB PROL CT BL AL PLAS INC X 30,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"31,51","31,51","35,81","37,97","37,97",,"38,2","38,2","38,43","38,43",,"39,39",,,Não,Não,Não,,,POSITIVA,,Sim,Tarja Vermelha
2019,DIVALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209005116311,1055302030339,7896255764353,,,DEPAKOTE ER,250 MG COM REV LIB PROL CT BL AL PLAS INC X 6,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"6,25","6,25","7,1","7,53","7,53",,"7,57","7,57","7,62","7,62",,"7,81",,,Não,Não,Não,,,POSITIVA,,Não,Tarja Vermelha
2019,VALPROATO DE SÓDIO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209201152317,1055303300021,7896255764902,,,DEPACON,100MG/ML SOL INJ CT 10 FA VD INC X 5ML,N03A0 - ANTIEPILÉPTICOS,Novo (Referência),Regulado,"127,19","127,19","144,53","153,24","153,24",,"154,17","154,17","155,11","155,11",,"158,99",,,Não,Não,Não,,,POSITIVA,,Não,Tarja Vermelha
2019,NICOTINATO DE BENZILA;HEPARINA SÓDICA SUÍNA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209401161417,1055303330026,7896255717861,,,TROMBOFOB,"50 UI/G +2,067 MG/G POM DERM CT BG AL X 40 G",C05B0 - TERAPIA ANTIVARICOSA TÓPICA,Biológicos,Regulado,"9,03","10,11","11,68","12,49","10,88",,"12,58","10,94","12,67","11,01",,"13,04",,,Não,Não,Não,,,NEGATIVA,,Não,Venda Livre
2019,HEPARINA SÓDICA SUÍNA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209501164418,1055303230013,7896255717885,,,TROMBOFOB GEL,200 UI/G GL TOP CT BG AL X 40 G  ,C05B0 - TERAPIA ANTIVARICOSA TÓPICA,Biológicos,Regulado,"9,74","10,91","12,61","13,48","11,73",,"13,57","11,81","13,67","11,88",,"14,07",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209901162412,1055303080135,7896255764506,,,IRUXOL MONO,"1,2 U/G POM DERM CT 50 BG AL X 30 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"2175,29","2436,32","2815,38","3010,63","2620,82",,"3031,65","2636,71","3052,98","2652,79",,"3141,37",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209902169410,1055303080143,7896255765619,,,IRUXOL MONO,"1,2 U/G POM DERM CT BG AL X 15 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"27,84","31,18","36,03","38,53","33,54",,"38,8","33,74","39,07","33,95",,"40,2",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,COLAGENASE,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500209903165419,1055303080062,7896255763172,,,IRUXOL MONO,"1,2 U/G POM DERM CT BG AL X 30 G",D03A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS,Biológicos,Regulado,"43,46","48,68","56,25","60,15","52,37",,"60,57","52,68",61,53,,"62,77",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030005,1055303420017,7896255766050,,,PEDIALYTE 45 ZINCO,SOL OR FR PLAS OPC X 500 ML (SABOR MAÇÃ),A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Regulado,"11,38","12,75","14,74","15,76","13,72",,"15,87","13,8","15,98","13,89",,"16,44",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030105,1055303420025,7896255766012,,,PEDIALYTE 45 ZINCO,SOL OR FR PLAS OPC X 500ML (SABOR MORANGO),A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Regulado,"11,38","12,75","14,74","15,76","13,72",,"15,87","13,8","15,98","13,89",,"16,44",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030205,1055303420033,7896255766081,,,PEDIALYTE 45 ZINCO,SOL OR FR PLAS OPC X 500 ML (SABOR GUARANÁ),A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Regulado,"11,38","12,75","14,74","15,76","13,72",,"15,87","13,8","15,98","13,89",,"16,44",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030305,1055303410011,7896255766067,,,PEDIALYTE 60 ZINCO,SOL OR FR PLAS OPC X 500ML (SABOR MAÇÃ) ,A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Regulado,"12,04","13,49","15,59","16,68","14,52",,"16,79","14,6","16,91","14,69",,"17,4",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,GLICONATO DE ZINCO,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500212090030405,1055303410021,7896255766074,,,PEDIALYTE 60 ZINCO,SOL OR FR PLAS OPC X 500ML (SABOR UVA) ,A07G0 - REPOSITORES ORAIS ELECTROLÍTICOS,Específico,Regulado,"12,04","13,49","15,59","16,68","14,52",,"16,79","14,6","16,91","14,69",,"17,4",,,Não,Não,Não,,,NEGATIVA,,Sim,Venda Livre
2019,"VACINA INFLUENZA TRIVALENTE (INATIVADA, SUBUNITÁRIA)",56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500213040030713,1055303360014,7896253902269,,,INFLUVAC,"SUS INJ CT 1 SER PREENC VD INC X 0,5 ML ",J07E1 - VACINA PARA GRIPE (INFLUENZA),Biológicos,Regulado,"35,88","35,88","40,78","43,23","43,23",,"43,49","43,49","43,76","43,76",,"44,85",,,Não,Não,Não,,,POSITIVA,,Não,Tarja Vermelha
2019,PANCREATINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500214010030914,1055303370028,7896255766777,,,CREON,150 MG CAP GEL DURA CT BL AL/AL X 30 (MINIMICROESFERAS),"A09A0 - DIGESTIVOS, INCLUINDO ENZIMAS DIGESTIVAS",Biológicos,Regulado,"38,75","38,75","44,03","46,68","46,68",,"46,96","46,96","47,25","47,25",,"48,43",,,Não,Sim,Sim,,,POSITIVA,,Sim,Tarja Vermelha
2019,PANCREATINA,56.998.701/0001-16,ABBOTT LABORATÓRIOS DO BRASIL LTDA,500214010031014,1055303370060,7896255766791,,,CREON,300 MG CAP GEL DURA CT BL AL/AL X 30 (MINIMICROESFERAS),"A09A0 - DIGESTIVOS, INCLUINDO ENZIMAS DIGESTIVAS",Biológicos,Regulado,"77,64","77,64","88,22","93,54","93,54",,"94,11","94,11","94,68","94,68",,"97,05",,,Não,Sim,Sim,,,POSITIVA,,Sim,Tarja Vermelha
